"company name","Name of owner","Street","City","District","Tel.","homepage","Email","page_url"
"AGE Aumann & Goertz Engineering GmbH  ","","Hildebrandtstr. 24 C","Düsseldorf","40215 Düsseldorf","(02 11) 55 02 08 90","","","https://www.dasoertliche.de/?id=0184082670925329877721&recuid=6LHNFIM5E6H3LC6SAM4HIE3D64KCEBZPKJ646KTCHBQF4KCQZUBA&action=58&pagePos=2&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=26&hitno=0&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"A + U GmbH Dr. Scheffold  ","","Klosekamp 17","Düsseldorf","Kaiserswerth","","","","https://www.dasoertliche.de/?id=0184058216873329877721&recuid=M3UNGLAAWWUUNQ2GIHSQ5M2FMNKKAAOPL5TVV3AK6NZVYAQ&action=58&pagePos=1&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=21&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"A.R.Bayer DSP-Systeme GmbH  ","","Vohwinkelallee 8","Düsseldorf","Eller","(02 11) 2 10 81 20","www.dsp-sys.de","","https://www.dasoertliche.de/?id=0184075845926329877721&recuid=47UZOGHQDCUMTO6JJ5SXGOKE4IYVGQSGIDUQQKR2LEUN2AQ&action=58&pagePos=1&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=20&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"A.P-Plan Ingenieurgesellschaft  ","","Vogelsanger Weg 38","Düsseldorf","Mörsenbroich","(02 11) 9 08 91-0","http://www.mon.de/dus/a-p-plan","","https://www.dasoertliche.de/?id=0184084141504389395069&recuid=Y2P7CTLNY3PORT7LL5WQWJBSYMYQAF3MFDDQ2UJ2MBO7YAQ&action=58&pagePos=1&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=19&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"A.D.A.M. Stadtentwicklung GmbH  ","","Schwerinstr. 66","Düsseldorf","Golzheim","(02 11) 4 98 59 59","http://www.adamstadt.de","","https://www.dasoertliche.de/?id=0184032985582329877721&recuid=L5UYC5ZW2MUHCLLRQ7OIXFWELKHNRMX5YBI77SFX6L2GKAQ&action=58&pagePos=1&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=18&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"ASP & Partner Sachverständigen- und Ingenieurbüro  ","","Bonner Str. 41","Düsseldorf","Holthausen","(02 11) 93 07 84 50","http://www.asp-duesseldorf.de","n.tachrifet@asp-duesseldor...","https://www.dasoertliche.de/?id=0184088772005394838848&recuid=G3NDHRMKD2NWLCQWP7GXJUTXGNUIWBWZI245XQSCZ5PJ6FMU3EBA&action=58&pagePos=1&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=17&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Grube  ","","Hansaallee 321","Düsseldorf","Heerdt","(02 11) 53 67 44 66","","","https://www.dasoertliche.de/?id=0184088714563393624946&recuid=NNSYOMMDJYRBSEAJU3I45D6IN2D5FEVX7HSGJR5J6HT4FKWJMYBA&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=16&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro - Bauwesen Hartmann Mädler GbR  ","","Macherscheider Str. 124 A","Neuss","Uedesheim","(0 21 31) 5 12 59 30","http://www.ib-ht.de","","https://www.dasoertliche.de/?id=0184088680956395184493&recuid=3OH6EFYVZLDLL2F6ONUCMPZC3YSQ46TSCJKI4KZTCYHXEQDZRQBA&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=15&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"AS: plan Ingenieurbüro für Gebäudetechnik Andreas Schleifer Dipl.-Ing. (FH)  ","","Suppenheider Str. 2","Solingen","Aufderhöhe","(02 12) 2 30 99 64","http://www.as-plan-gebaeudetechnik.de","","https://www.dasoertliche.de/?id=0184088670994392846134&recuid=PGDOC7X3Q7DSVPCZCSPS5HJLPRFPGHG7F53Q5LYW7EX3MJD2AI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=14&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Hogeweg H. Frank  ","","Gartenstr. 53-55","Düsseldorf","Pempelfort","(02 11) 98 94 48-0","http://www.ibschmitt.de","info@ibschmitt.de","https://www.dasoertliche.de/?id=0184087766116392846134&recuid=DTYK575UHK4HHF3ZCTKAD725DEQM65VZLEJGBQQNZBMNGUQ7AI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=13&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Schmitt Ingenieurbüro  ","","Gartenstr. 53-55","Düsseldorf","Pempelfort","(02 11) 98 94 48-0","http://www.ibschmitt.de","info@ibschmitt.de","https://www.dasoertliche.de/?id=0184088670476392846134&recuid=RBK2LDDAKMDOWPPF3FVP23HYRWCVXUZN7SDOKSOYBD6EP54LAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=12&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"BKI Ingenieurbüro  ","","Klever Str. 71","Düsseldorf","Pempelfort","(02 11) 9 53 58 00","http://www.kfz-gutachten-buero.de","info@kfz-gutachten-buero.d...","https://www.dasoertliche.de/?id=0184088714560393624946&recuid=I54GFG4VPI5AYMLHXD65HI6VILAKNCHD2FE7RDPCYXIYRWSEAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=10&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Stengler Ingenieur- und Planungsbüro  ","","Kanzlerstr. 8 A","Düsseldorf","Rath","(02 11) 65 60 68","http://www.statik-stengler.de","stengler@buero-stengler.de","https://www.dasoertliche.de/?id=0184088555086392846134&recuid=IJPEKQN7JAGTMOZMSCPP7JXTI7NM3J7L5FB2NXUTXD3I37CBAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=9&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Grassl GmbH  ","","Adlerstr. 34-40","Düsseldorf","Pempelfort","(02 11) 1 75 97-0","http://www.grassl-ing.de","duesseldorf@grassl-ing.de","https://www.dasoertliche.de/?id=0184088670502392846134&recuid=G5GM7S6SXICVSK2S5LK6JU7BGLXN7F467M3JJYWBW7S7R3RUAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=6&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Blinken Dr.-Ing. Robert  ","","Himmelgeister Str. 37","Düsseldorf","Bilk","(02 11) 30 27 16-0","http://www.blinken-toepfer.de","info@blinken-toepfer.de","https://www.dasoertliche.de/?id=0184088680973393019036&recuid=IDZZI4WIGWYSZGROP32FVJC6IUVYAEHBLJHGPCR6YBNI6UKDAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=5&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Gehlen  ","","Friedrich-Ebert-Str. 54","Düsseldorf","Stadtmitte","(02 11) 1 68 01-0","http://www.gehlen-ing.de","dus@gehlen-ing.de","https://www.dasoertliche.de/?id=0184088669117393624946&recuid=VMQEP7B3YNT44SGHTV6IQT4NV2VAD6YCS6VPIMFFFOEWJAVIAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=3&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Töpfer Dipl. Ing. Rolf  ","","Himmelgeister Str. 37","Düsseldorf","Bilk","(02 11) 30 27 16-0","http://www.blinken-toepfer.de","info@blinken-toepfer.de","https://www.dasoertliche.de/?id=0184088680975397598163&recuid=ZVSAPWIW3AYDWFFL5N442KOJZC6A3B3MZXB3QBVJJXGQFRWOAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=4&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Schmitt  ","","Gartenstr. 53-55","Düsseldorf","Pempelfort","(02 11) 98 94 48-0","http://www.ibschmitt.de","info@ibschmitt.de","https://www.dasoertliche.de/?id=0184088670477392846134&recuid=7RFA6LZDTEBZELMZY4POEGHH7GNC7TCZ4PZN4PWHPTRTH2H7AI&action=58&pagePos=1&dar=5&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=2&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Gehlen  ","","Friedrich-Ebert-Str. 54","Düsseldorf","Stadtmitte","(02 11) 1 68 01-0","http://www.gehlen-ing.de","dus@gehlen-ing.de","https://www.dasoertliche.de/?id=0184088669119393624946&recuid=MKUM6NNTBLXQPQAOC62QBBQFM4RMQ46LD5RTJ7ZN4IA22CTBAI&action=58&pagePos=1&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=1&hitno=1&kgs=05111000&zvo_ok=0&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Müller Horst Gregor Bauingenieur  ","","Hasselbeckstr. 23","Düsseldorf","Gerresheim","(02 11) 28 23 43","","","https://www.dasoertliche.de/?id=0184082294365332974058&recuid=2CA6CTRNULGCZ3N4LQOCEMJM2UTHOY3ZG3ITWTKJIINOUAQ&action=58&pagePos=11&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=251&hitno=3&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
